CUST_CODE,CUST_LIFESTAGE_LABEL,CUST_LIFESTAGE_CD,CUST_PRICE_SENSITIVITY_LABEL,CUST_PRICE_SENSITIVITY_CD,Start_Date,Last_Date,FQ,Total_Spend,MTBP,Life_Time,ARPU,CLTV,BASKET_SIZE_L,BASKET_SIZE_M,BASKET_SIZE_S,BASKET_PRICE_SENSITIVITY_LA,BASKET_PRICE_SENSITIVITY_MM,BASKET_PRICE_SENSITIVITY_UM,BASKET_PRICE_SENSITIVITY_XX,BASKET_TYPE_Full Shop,BASKET_TYPE_Small Shop,BASKET_TYPE_Top Up,BASKET_TYPE_XX,BASKET_DOMINANT_MISSION_Fresh,BASKET_DOMINANT_MISSION_Grocery,BASKET_DOMINANT_MISSION_Mixed,BASKET_DOMINANT_MISSION_Nonfood,BASKET_DOMINANT_MISSION_XX
CUST0000440311,Pensioners,4,Mid Market,1,2006-05-21 00:00:00,2008-06-10 00:00:00,13,37.75,57.76923077,786,2.903846154,2282.423077,0,0.538461538,0.461538462,0.230769231,0.230769231,0.538461538,0,0,0.923076923,0.076923077,0,0.384615385,0.230769231,0.384615385,0,0
CUST0000440705,Other,5,UP Market,2,2007-04-14 00:00:00,2007-04-14 00:00:00,1,31.74,0,458,31.74,14536.92,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000440708,Other,5,UP Market,2,2007-06-12 00:00:00,2007-10-07 00:00:00,3,13.51,39,399,4.503333333,1796.83,0,1,0,0.333333333,0.333333333,0.333333333,0,0,0,1,0,0.333333333,0,0.666666667,0,0
CUST0000441378,Other,5,Less Affluent,0,2006-11-24 00:00:00,2006-11-24 00:00:00,1,3.07,0,599,3.07,1838.93,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000441645,Other,5,Less Affluent,0,2006-06-11 00:00:00,2007-09-26 00:00:00,5,161.3,94.4,765,32.26,24678.9,0.6,0,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0,0.2
CUST0000441856,Young Adults,0,Less Affluent,0,2006-04-10 00:00:00,2008-06-13 00:00:00,82,235.32,9.695121951,827,2.869756098,2373.288293,0.024390244,0.426829268,0.548780488,0.390243902,0.573170732,0.036585366,0,0,0.93902439,0.06097561,0,0.341463415,0.317073171,0.280487805,0.06097561,0
CUST0000442859,Other,5,UP Market,2,2006-04-13 00:00:00,2006-04-13 00:00:00,1,1.7,0,824,1.7,1400.8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000442927,Young Adults,0,Unclas,3,2006-07-21 00:00:00,2006-07-21 00:00:00,1,6.53,0,725,6.53,4734.25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
CUST0000443769,Other,5,Mid Market,1,2006-09-06 00:00:00,2008-06-13 00:00:00,4,57.68,161.5,678,14.42,9776.76,0.5,0.25,0.25,0,0.25,0.5,0.25,0,0.5,0.5,0,0,0.75,0,0.25,0
CUST0000444056,Young Families,2,Less Affluent,0,2006-06-06 00:00:00,2006-08-23 00:00:00,3,23.04,26,770,7.68,5913.6,0.333333333,0.666666667,0,1,0,0,0,0,0.333333333,0.666666667,0,0.333333333,0.333333333,0.333333333,0,0
CUST0000444465,Young Adults,0,Unclas,3,2006-04-19 00:00:00,2006-04-19 00:00:00,1,3.27,0,818,3.27,2674.86,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000444719,Other,5,Less Affluent,0,2006-09-11 00:00:00,2008-06-14 00:00:00,8,69.08,80.25,673,8.635,5811.355,0.375,0.5,0.125,0.75,0.25,0,0,0,0.375,0.625,0,0.75,0,0.25,0,0
CUST0000445141,OA,1,Unclas,3,2006-09-01 00:00:00,2008-04-28 00:00:00,2,21.48,302.5,683,10.74,7335.42,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000445359,Other,5,Unclas,3,2006-07-05 00:00:00,2008-03-01 00:00:00,5,12.1,121,741,2.42,1793.22,0,0.4,0.6,0,0.2,0.4,0.4,0,0.6,0,0.4,0.6,0,0,0,0.4
CUST0000445361,Other,5,Mid Market,1,2007-08-13 00:00:00,2007-08-19 00:00:00,2,9.52,3,337,4.76,1604.12,0,0.5,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000446108,Other,5,UP Market,2,2006-08-26 00:00:00,2006-08-26 00:00:00,1,5.03,0,689,5.03,3465.67,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST0000446202,Young Families,2,UP Market,2,2006-04-16 00:00:00,2006-11-26 00:00:00,3,31.25,74.66666667,821,10.41666667,8552.083333,0.666666667,0.333333333,0,0,0.666666667,0.333333333,0,0,0.333333333,0.666666667,0,0.666666667,0,0.333333333,0,0
CUST0000446352,Other,5,Mid Market,1,2006-09-15 00:00:00,2007-11-23 00:00:00,4,9.6,108.5,669,2.4,1605.6,0,0,1,0,0.75,0.25,0,0,1,0,0,0.75,0.25,0,0,0
CUST0000446520,OA,1,Less Affluent,0,2007-04-18 00:00:00,2007-04-24 00:00:00,2,23.92,3,454,11.96,5429.84,0,0.5,0.5,0,1,0,0,0,0.5,0,0.5,0,0.5,0,0,0.5
CUST0000446638,Young Families,2,Mid Market,1,2007-03-02 00:00:00,2007-03-02 00:00:00,1,10.23,0,501,10.23,5125.23,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000446845,Other,5,UP Market,2,2006-05-02 00:00:00,2008-03-21 00:00:00,5,6.04,137.8,805,1.208,972.44,0,0,1,0,0.8,0,0.2,0,1,0,0,0.2,0.6,0,0.2,0
CUST0000446902,Other,5,Mid Market,1,2007-04-03 00:00:00,2008-05-10 00:00:00,41,838.23,9.829268293,469,20.44463415,9588.533415,0.804878049,0.097560976,0.097560976,0.097560976,0.756097561,0.12195122,0.024390244,0.390243902,0.146341463,0.43902439,0.024390244,0.585365854,0.073170732,0.317073171,0,0.024390244
CUST0000446903,OA,1,Mid Market,1,2006-05-31 00:00:00,2006-05-31 00:00:00,1,45.74,0,776,45.74,35494.24,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000447443,Other,5,UP Market,2,2006-12-14 00:00:00,2008-06-29 00:00:00,8,268.49,70.375,579,33.56125,19431.96375,1,0,0,0,0.5,0.5,0,0.5,0,0.5,0,0,0.375,0.625,0,0
CUST0000447587,Young Adults,0,UP Market,2,2006-04-12 00:00:00,2008-05-28 00:00:00,37,1040.96,21,825,28.13405405,23210.59459,0.648648649,0.297297297,0.054054054,0.081081081,0.243243243,0.675675676,0,0.243243243,0.243243243,0.513513514,0,0.378378378,0.189189189,0.432432432,0,0
CUST0000448104,Young Adults,0,Less Affluent,0,2007-09-30 00:00:00,2007-09-30 00:00:00,1,0.91,0,289,0.91,262.99,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000448168,Other,5,UP Market,2,2006-07-21 00:00:00,2008-07-06 00:00:00,35,361.03,20.45714286,725,10.31514286,7478.478571,0.2,0.485714286,0.314285714,0,0.657142857,0.342857143,0,0.057142857,0.571428571,0.371428571,0,0.4,0.085714286,0.285714286,0.228571429,0
CUST0000448280,Other,5,UP Market,2,2006-04-10 00:00:00,2008-07-04 00:00:00,227,4081.23,3.594713656,827,17.97898678,14868.62207,0.555066079,0.334801762,0.110132159,0.145374449,0.453744493,0.396475771,0.004405286,0.202643172,0.36123348,0.436123348,0,0.299559471,0.198237885,0.462555066,0.039647577,0
CUST0000448937,Other,5,Less Affluent,0,2006-07-17 00:00:00,2008-05-31 00:00:00,36,526.56,19,729,14.62666667,10662.84,0.416666667,0.361111111,0.222222222,0.111111111,0.722222222,0.166666667,0,0.138888889,0.416666667,0.444444444,0,0.472222222,0.027777778,0.361111111,0.138888889,0
CUST0000449043,Other,5,Unclas,3,2006-04-28 00:00:00,2006-04-28 00:00:00,1,4.49,0,809,4.49,3632.41,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000449451,Other,5,Unclas,3,2006-10-13 00:00:00,2006-12-26 00:00:00,2,22.63,37,641,11.315,7252.915,0,0.5,0.5,0,1,0,0,0,0.5,0,0.5,0,0,0.5,0,0.5
CUST0000449509,Older Adults,3,Mid Market,1,2007-11-09 00:00:00,2008-04-27 00:00:00,3,5.93,56.66666667,249,1.976666667,492.19,0,0.333333333,0.666666667,0,1,0,0,0,1,0,0,0,0.333333333,0,0.666666667,0
CUST0000450393,Other,5,Less Affluent,0,2008-02-13 00:00:00,2008-02-13 00:00:00,1,7.12,0,153,7.12,1089.36,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000450690,Other,5,Mid Market,1,2007-01-19 00:00:00,2007-10-03 00:00:00,4,14.76,64.25,543,3.69,2003.67,0,0.5,0.5,0,1,0,0,0,1,0,0,0.5,0.5,0,0,0
CUST0000450768,Other,5,Mid Market,1,2006-06-25 00:00:00,2008-05-06 00:00:00,2,13.02,340.5,751,6.51,4889.01,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000450865,OA,1,Less Affluent,0,2006-06-17 00:00:00,2008-07-06 00:00:00,21,799.77,35.71428571,759,38.08428571,28905.97286,0.666666667,0.285714286,0.047619048,0.619047619,0.380952381,0,0,0.571428571,0.142857143,0.285714286,0,0.238095238,0.142857143,0.571428571,0.047619048,0
CUST0000451201,Other,5,Less Affluent,0,2007-06-04 00:00:00,2008-07-04 00:00:00,68,670.82,5.823529412,407,9.865,4015.055,0.573529412,0.382352941,0.044117647,0.176470588,0.764705882,0.044117647,0.014705882,0,0.397058824,0.588235294,0.014705882,0.764705882,0.044117647,0.176470588,0,0.014705882
CUST0000451206,Young Adults,0,UP Market,2,2007-06-03 00:00:00,2007-11-01 00:00:00,2,19,75.5,408,9.5,3876,0.5,0,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0
CUST0000451458,Other,5,UP Market,2,2006-04-14 00:00:00,2008-06-22 00:00:00,69,1001.85,11.5942029,823,14.51956522,11949.60217,0.420289855,0.391304348,0.188405797,0.072463768,0.550724638,0.376811594,0,0.101449275,0.463768116,0.434782609,0,0.536231884,0.188405797,0.246376812,0.028985507,0
CUST0000451897,OA,1,Mid Market,1,2006-09-08 00:00:00,2008-06-05 00:00:00,9,78.59,70.66666667,676,8.732222222,5902.982222,0.111111111,0.666666667,0.222222222,0,0.444444444,0.555555556,0,0.111111111,0.555555556,0.333333333,0,0.777777778,0,0.111111111,0.111111111,0
CUST0000452727,Other,5,UP Market,2,2007-10-02 00:00:00,2007-10-02 00:00:00,1,9.15,0,287,9.15,2626.05,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000453145,Other,5,Less Affluent,0,2006-07-29 00:00:00,2006-12-15 00:00:00,12,245.21,11.58333333,717,20.43416667,14651.2975,1,0,0,0,1,0,0,0.5,0,0.5,0,0.166666667,0.083333333,0.75,0,0
CUST0000453310,Other,5,Mid Market,1,2007-07-28 00:00:00,2008-02-28 00:00:00,4,35.38,53.75,353,8.845,3122.285,0,0.25,0.75,0,0.75,0,0.25,0,0.75,0,0.25,0,0.25,0.25,0.25,0.25
CUST0000453414,Other,5,Less Affluent,0,2006-11-28 00:00:00,2007-10-07 00:00:00,2,47,156.5,595,23.5,13982.5,0.5,0.5,0,1,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0
CUST0000453588,Other,5,Unclas,3,2006-07-26 00:00:00,2006-09-22 00:00:00,2,5.13,29,720,2.565,1846.8,0,0,1,0,0.5,0.5,0,0,1,0,0,0.5,0.5,0,0,0
CUST0000453659,Other,5,Mid Market,1,2006-07-23 00:00:00,2008-04-07 00:00:00,11,215.63,56.72727273,723,19.60272727,14172.77182,0.545454545,0.272727273,0.181818182,0.181818182,0.545454545,0.272727273,0,0.272727273,0.454545455,0.272727273,0,0.363636364,0.181818182,0.363636364,0.090909091,0
CUST0000454125,OA,1,UP Market,2,2006-08-17 00:00:00,2006-08-17 00:00:00,1,2.24,0,698,2.24,1563.52,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000454493,Young Families,2,UP Market,2,2006-08-10 00:00:00,2006-08-10 00:00:00,1,1.37,0,705,1.37,965.85,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000454520,Other,5,Unclas,3,2007-07-12 00:00:00,2008-04-08 00:00:00,2,1.24,135.5,369,0.62,228.78,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000455073,Other,5,Less Affluent,0,2006-08-14 00:00:00,2006-08-14 00:00:00,1,10.44,0,701,10.44,7318.44,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST0000455083,Other,5,Less Affluent,0,2007-06-25 00:00:00,2008-07-06 00:00:00,148,1300.51,2.547297297,386,8.78722973,3391.870676,0.135135135,0.398648649,0.466216216,0.27027027,0.662162162,0.060810811,0.006756757,0.074324324,0.763513514,0.162162162,0,0.486486486,0.236486486,0.202702703,0.074324324,0
CUST0000455145,Young Families,2,Mid Market,1,2006-04-17 00:00:00,2008-06-28 00:00:00,73,1576.19,11,820,21.59164384,17705.14795,0.698630137,0.164383562,0.136986301,0.534246575,0.424657534,0.02739726,0.01369863,0.520547945,0.164383562,0.301369863,0.01369863,0.342465753,0.068493151,0.547945205,0.02739726,0.01369863
CUST0000456374,Young Adults,0,UP Market,2,2006-05-22 00:00:00,2007-08-11 00:00:00,4,137.49,111.5,785,34.3725,26982.4125,0.5,0.5,0,0,0.25,0.75,0,0,0,1,0,0.5,0.5,0,0,0
CUST0000457813,Young Families,2,UP Market,2,2006-04-16 00:00:00,2008-06-25 00:00:00,109,2397.76,7.348623853,821,21.99779817,18060.19229,0.853211009,0.110091743,0.036697248,0.009174312,0.412844037,0.577981651,0,0.339449541,0.064220183,0.596330275,0,0.568807339,0.036697248,0.394495413,0,0
CUST0000458273,OA,1,Less Affluent,0,2006-05-07 00:00:00,2008-01-24 00:00:00,5,27.95,125.4,800,5.59,4472,0.2,0.4,0.4,0.2,0.8,0,0,0,0.6,0.4,0,0.8,0,0.2,0,0
CUST0000458282,Other,5,Mid Market,1,2006-08-27 00:00:00,2006-08-27 00:00:00,1,1.11,0,688,1.11,763.68,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000459761,Other,5,UP Market,2,2007-05-31 00:00:00,2007-05-31 00:00:00,1,0.55,0,411,0.55,226.05,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000459910,Young Families,2,UP Market,2,2006-09-07 00:00:00,2008-05-04 00:00:00,19,364.92,31.84210526,677,19.20631579,13002.67579,0.526315789,0.157894737,0.315789474,0.157894737,0.578947368,0.210526316,0.052631579,0.105263158,0.473684211,0.421052632,0,0.526315789,0.210526316,0.210526316,0.052631579,0
CUST0000459943,Young Families,2,Less Affluent,0,2006-10-18 00:00:00,2006-10-18 00:00:00,1,1.45,0,636,1.45,922.2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000460564,Other,5,Mid Market,1,2006-04-11 00:00:00,2008-07-03 00:00:00,31,222.98,26.25806452,826,7.192903226,5941.338065,0.322580645,0.64516129,0.032258065,0.225806452,0.290322581,0.451612903,0.032258065,0,0.451612903,0.516129032,0.032258065,0.677419355,0.096774194,0.161290323,0.032258065,0.032258065
CUST0000460580,Young Families,2,UP Market,2,2007-02-19 00:00:00,2007-02-19 00:00:00,1,5.7,0,512,5.7,2918.4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST0000460671,Other,5,Mid Market,1,2006-09-18 00:00:00,2006-09-18 00:00:00,1,9.07,0,666,9.07,6040.62,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000460965,Other,5,Less Affluent,0,2006-08-31 00:00:00,2006-08-31 00:00:00,1,16.96,0,684,16.96,11600.64,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000461259,Other,5,Mid Market,1,2007-04-08 00:00:00,2008-07-06 00:00:00,35,126.21,13,464,3.606,1673.184,0,0.6,0.4,0.2,0.714285714,0.085714286,0,0,0.885714286,0.114285714,0,0.657142857,0.171428571,0.114285714,0.057142857,0
CUST0000461850,OA,1,Mid Market,1,2006-04-10 00:00:00,2008-07-03 00:00:00,248,4523.18,3.286290323,827,18.23862903,15083.34621,0.35483871,0.391129032,0.254032258,0.298387097,0.536290323,0.165322581,0,0.237903226,0.540322581,0.221774194,0,0.596774194,0.108870968,0.25,0.044354839,0
CUST0000462028,OA,1,Unclas,3,2007-04-11 00:00:00,2007-04-20 00:00:00,2,0.96,4.5,461,0.48,221.28,0,0,1,0.5,0.5,0,0,0,1,0,0,0.5,0.5,0,0,0
CUST0000462196,OA,1,UP Market,2,2006-09-07 00:00:00,2008-07-03 00:00:00,3,27.27,221.6666667,677,9.09,6153.93,0,0.666666667,0.333333333,0,1,0,0,0,0.333333333,0.666666667,0,0.333333333,0,0.666666667,0,0
CUST0000462232,Other,5,Less Affluent,0,2006-06-05 00:00:00,2008-06-30 00:00:00,18,44.69,42,771,2.482777778,1914.221667,0,0.5,0.5,0.388888889,0.388888889,0.055555556,0.166666667,0,0.888888889,0,0.111111111,0.555555556,0.166666667,0.111111111,0.055555556,0.111111111
CUST0000462566,Other,5,Mid Market,1,2006-04-12 00:00:00,2008-07-05 00:00:00,59,686.48,13.81355932,825,11.63525424,9599.084746,0.491525424,0.271186441,0.237288136,0.457627119,0.474576271,0.06779661,0,0.033898305,0.440677966,0.525423729,0,0.559322034,0.118644068,0.288135593,0.033898305,0
CUST0000462572,OA,1,Mid Market,1,2006-06-11 00:00:00,2008-05-25 00:00:00,3,18.4,238,765,6.133333333,4692,0,0,1,0,1,0,0,0,1,0,0,0,0.333333333,0,0.666666667,0
CUST0000462617,Other,5,Mid Market,1,2007-06-16 00:00:00,2007-06-16 00:00:00,1,41.66,0,395,41.66,16455.7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000462714,OA,1,Mid Market,1,2006-04-15 00:00:00,2007-08-16 00:00:00,2,5.46,244,822,2.73,2244.06,0,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0.5,0.5,0,0,0
CUST0000462776,Other,5,Mid Market,1,2007-11-06 00:00:00,2007-11-06 00:00:00,1,0.87,0,252,0.87,219.24,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000463014,OA,1,Less Affluent,0,2006-07-08 00:00:00,2007-10-01 00:00:00,2,12.3,225,738,6.15,4538.7,0,1,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0
CUST0000463172,Other,5,UP Market,2,2006-10-13 00:00:00,2006-10-13 00:00:00,1,5.13,0,641,5.13,3288.33,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000463589,OA,1,Mid Market,1,2006-09-25 00:00:00,2006-09-25 00:00:00,1,1.54,0,659,1.54,1014.86,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000463814,Young Adults,0,Mid Market,1,2006-07-25 00:00:00,2006-07-25 00:00:00,2,11.32,0,721,5.66,4080.86,0,0.5,0.5,0.5,0,0.5,0,0,1,0,0,0.5,0,0,0.5,0
CUST0000463900,Young Families,2,UP Market,2,2006-05-03 00:00:00,2008-06-23 00:00:00,63,1099.21,12.41269841,804,17.44777778,14028.01333,0.476190476,0.428571429,0.095238095,0.079365079,0.396825397,0.507936508,0.015873016,0.095238095,0.333333333,0.555555556,0.015873016,0.46031746,0.126984127,0.333333333,0.063492063,0.015873016
CUST0000463978,Other,5,Mid Market,1,2007-06-21 00:00:00,2007-06-21 00:00:00,1,1.47,0,390,1.47,573.3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000464070,Other,5,Less Affluent,0,2006-04-10 00:00:00,2008-07-01 00:00:00,104,2289.7,7.817307692,827,22.01634615,18207.51827,0.509615385,0.288461538,0.201923077,0.153846154,0.721153846,0.125,0,0.288461538,0.413461538,0.298076923,0,0.394230769,0.153846154,0.384615385,0.067307692,0
CUST0000464388,Other,5,UP Market,2,2007-05-24 00:00:00,2008-05-02 00:00:00,9,224.69,38.22222222,418,24.96555556,10435.60222,0.555555556,0.444444444,0,0.111111111,0.777777778,0.111111111,0,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.333333333,0,0
CUST0000464579,Young Families,2,Mid Market,1,2006-04-21 00:00:00,2008-03-26 00:00:00,22,639.84,32.04545455,816,29.08363636,23732.24727,0.909090909,0.090909091,0,0.272727273,0.727272727,0,0,0.727272727,0.045454545,0.227272727,0,0.318181818,0.090909091,0.590909091,0,0
CUST0000464636,Older Adults,3,Mid Market,1,2007-09-19 00:00:00,2007-09-19 00:00:00,1,16.84,0,300,16.84,5052,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000465162,Other,5,Mid Market,1,2007-03-30 00:00:00,2008-05-17 00:00:00,47,889.46,8.808510638,473,18.92468085,8951.374043,0.531914894,0.276595745,0.191489362,0.319148936,0.617021277,0.063829787,0,0.29787234,0.425531915,0.276595745,0,0.404255319,0.14893617,0.382978723,0.063829787,0
CUST0000465192,Other,5,Less Affluent,0,2008-02-26 00:00:00,2008-02-26 00:00:00,1,2.25,0,140,2.25,315,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000465453,Other,5,Less Affluent,0,2007-10-17 00:00:00,2007-12-20 00:00:00,2,3,32,272,1.5,408,0,0.5,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000465537,Other,5,UP Market,2,2006-11-22 00:00:00,2006-11-22 00:00:00,1,0.55,0,601,0.55,330.55,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000466448,Young Families,2,Mid Market,1,2006-04-15 00:00:00,2008-07-02 00:00:00,53,1180.65,15.26415094,822,22.27641509,18311.21321,0.622641509,0.226415094,0.150943396,0.188679245,0.698113208,0.094339623,0.018867925,0.433962264,0.320754717,0.245283019,0,0.20754717,0.113207547,0.471698113,0.20754717,0
CUST0000466500,Older Adults,3,Mid Market,1,2007-05-12 00:00:00,2007-12-31 00:00:00,8,54.74,29.125,430,6.8425,2942.275,0,0,1,0,0.75,0,0.25,0,1,0,0,0,0.375,0,0.625,0
CUST0000467012,Older Adults,3,Mid Market,1,2006-04-21 00:00:00,2008-07-02 00:00:00,44,350.63,18.25,816,7.968863636,6502.592727,0.25,0.431818182,0.318181818,0.113636364,0.363636364,0.477272727,0.045454545,0,0.613636364,0.340909091,0.045454545,0.5,0.181818182,0.227272727,0.045454545,0.045454545
CUST0000467543,Young Adults,0,Less Affluent,0,2006-04-12 00:00:00,2008-06-28 00:00:00,249,3047.89,3.24497992,825,12.24052209,10098.43072,0.634538153,0.196787149,0.168674699,0.767068273,0.200803213,0.012048193,0.020080321,0.18875502,0.317269076,0.489959839,0.004016064,0.614457831,0.084337349,0.269076305,0.02811245,0.004016064
CUST0000468727,Young Families,2,UP Market,2,2007-12-08 00:00:00,2007-12-08 00:00:00,1,1.91,0,220,1.91,420.2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000468744,Young Families,2,UP Market,2,2006-05-05 00:00:00,2006-05-05 00:00:00,1,5.62,0,802,5.62,4507.24,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST0000469228,Other,5,UP Market,2,2006-04-12 00:00:00,2008-06-21 00:00:00,23,771.04,34.82608696,825,33.52347826,27656.86957,0.434782609,0.217391304,0.347826087,0.043478261,0.565217391,0.347826087,0.043478261,0.391304348,0.565217391,0.043478261,0,0.434782609,0.391304348,0.086956522,0.086956522,0
CUST0000469241,Young Families,2,Less Affluent,0,2006-11-01 00:00:00,2008-04-04 00:00:00,9,197.46,57.77777778,622,21.94,13646.68,1,0,0,1,0,0,0,0.888888889,0,0.111111111,0,0.222222222,0,0.777777778,0,0
CUST0000470040,Young Families,2,UP Market,2,2006-05-15 00:00:00,2008-07-06 00:00:00,60,949.23,13.05,792,15.8205,12529.836,0.433333333,0.45,0.116666667,0.15,0.516666667,0.316666667,0.016666667,0.1,0.533333333,0.366666667,0,0.666666667,0.116666667,0.133333333,0.083333333,0
CUST0000470391,Young Adults,0,Less Affluent,0,2007-07-09 00:00:00,2008-06-25 00:00:00,3,69.15,117.3333333,372,23.05,8574.6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUST0000470705,Other,5,Less Affluent,0,2006-09-10 00:00:00,2008-04-05 00:00:00,19,404.06,30.15789474,674,21.26631579,14333.49684,0.684210526,0.315789474,0,0.263157895,0.526315789,0.210526316,0,0.157894737,0.315789474,0.526315789,0,0.473684211,0.052631579,0.473684211,0,0
CUST0000470977,Young Families,2,Mid Market,1,2007-01-21 00:00:00,2007-01-21 00:00:00,1,1.67,0,541,1.67,903.47,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000472121,OA,1,Mid Market,1,2006-10-10 00:00:00,2008-06-07 00:00:00,4,45.18,151.5,644,11.295,7273.98,0.5,0.5,0,0,0.25,0.75,0,0,0.25,0.75,0,0.5,0.25,0,0.25,0
CUST0000472158,Young Families,2,Mid Market,1,2006-04-10 00:00:00,2008-07-05 00:00:00,392,3600.86,2.084183673,827,9.185867347,7596.712296,0.219387755,0.441326531,0.339285714,0.293367347,0.471938776,0.206632653,0.028061224,0.086734694,0.668367347,0.237244898,0.007653061,0.461734694,0.234693878,0.25,0.045918367,0.007653061
CUST0000472222,Other,5,Less Affluent,0,2006-09-02 00:00:00,2008-05-30 00:00:00,27,380.74,23.55555556,682,14.10148148,9617.21037,0.407407407,0.37037037,0.222222222,0,0.555555556,0.444444444,0,0.111111111,0.518518519,0.37037037,0,0.555555556,0.148148148,0.259259259,0.037037037,0
CUST0000472804,Other,5,Less Affluent,0,2006-12-01 00:00:00,2006-12-01 00:00:00,1,3.81,0,592,3.81,2255.52,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000472952,Other,5,Less Affluent,0,2006-04-30 00:00:00,2006-04-30 00:00:00,1,0.89,0,807,0.89,718.23,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000473192,Young Adults,0,UP Market,2,2006-08-28 00:00:00,2006-08-28 00:00:00,1,0.28,0,687,0.28,192.36,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000474039,Other,5,Less Affluent,0,2007-01-03 00:00:00,2008-05-16 00:00:00,5,18.12,99.8,559,3.624,2025.816,0.2,0.6,0.2,0,0.4,0.2,0.4,0,0.2,0.4,0.4,0.4,0,0.2,0,0.4
CUST0000474097,Older Adults,3,Mid Market,1,2007-11-24 00:00:00,2008-03-15 00:00:00,9,28.98,12.44444444,234,3.22,753.48,0,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0.888888889,0.111111111,0,0.222222222,0.555555556,0.111111111,0.111111111,0
CUST0000474891,Young Families,2,Mid Market,1,2007-04-17 00:00:00,2007-04-17 00:00:00,1,0.25,0,455,0.25,113.75,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000474892,Other,5,Unclas,3,2007-11-30 00:00:00,2007-11-30 00:00:00,1,14.39,0,228,14.39,3280.92,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000474909,Other,5,Mid Market,1,2008-03-31 00:00:00,2008-03-31 00:00:00,1,49.18,0,106,49.18,5213.08,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
